258	16949	0.990227
16949	258	0.990227
1707	7421	1.000000
7421	1707	1.000000
16238	4087	0.990439
4087	16238	0.990439
16238	13453	0.992621
13453	16238	0.992621
4326	9871	0.991455
9871	4326	0.991455
5163	1185	0.992100
1185	5163	0.992100
16801	11084	0.990759
11084	16801	0.990759
16801	6620	0.991481
6620	16801	0.991481
16801	16949	0.992453
16949	16801	0.992453
12456	13453	0.990792
13453	12456	0.990792
12411	7270	0.992516
7270	12411	0.992516
12411	16411	0.990158
16411	12411	0.990158
12411	7434	0.991796
7434	12411	0.991796
19470	18658	0.990918
18658	19470	0.990918
4087	13453	0.990691
13453	4087	0.990691
11084	12107	0.990236
12107	11084	0.990236
5317	18658	0.990440
18658	5317	0.990440
15346	15172	0.991464
15172	15346	0.991464
70	7270	0.990245
7270	70	0.990245
12107	7434	0.990176
7434	12107	0.990176
6564	3726	0.990301
3726	6564	0.990301
13321	15585	0.993354
15585	13321	0.993354
13321	5718	0.991596
5718	13321	0.991596
6125	4	0.990218
4	6125	0.990218
7845	8324	0.992230
8324	7845	0.992230
15585	5718	0.991279
5718	15585	0.991279
15585	4	0.990348
4	15585	0.990348
5718	4	0.991956
4	5718	0.991956
1046	16094	0.990156
16094	1046	0.990156
1046	10637	0.990495
10637	1046	0.990495
14713	6399	0.991447
6399	14713	0.991447
13887	2264	0.992077
2264	13887	0.992077
18400	12958	0.990182
12958	18400	0.990182
17565	3741	0.990343
3741	17565	0.990343
16094	4103	0.990824
4103	16094	0.990824
10637	8453	0.990276
8453	10637	0.990276
13870	18213	1.000000
18213	13870	1.000000
7721	13903	0.990298
13903	7721	0.990298
3408	11576	0.991464
11576	3408	0.991464
3408	2681	0.990032
2681	3408	0.990032
15754	16931	0.992107
16931	15754	0.992107
13903	6390	0.990134
6390	13903	0.990134
13130	11657	0.991312
11657	13130	0.991312
13130	14549	0.990065
14549	13130	0.990065
18946	13846	0.991278
13846	18946	0.991278
7545	4103	0.992268
4103	7545	0.992268
7203	19165	0.991260
19165	7203	0.991260
7252	14549	0.990490
14549	7252	0.990490
1500	2264	0.990911
2264	1500	0.990911
2264	13232	0.991340
13232	2264	0.991340
11657	14549	0.990930
14549	11657	0.990930
19881	11499	0.994887
11499	19881	0.994887
17239	17016	0.990661
17016	17239	0.990661
11274	17016	0.990213
17016	11274	0.990213
11274	1443	1.000000
1443	11274	1.000000
8751	9896	0.991505
9896	8751	0.991505
4432	8174	0.990081
8174	4432	0.990081
1385	15974	0.990685
15974	1385	0.990685
12007	15732	0.990343
15732	12007	0.990343
17768	11677	0.990191
11677	17768	0.990191
19676	15872	0.990395
15872	19676	0.990395
19676	17016	0.992324
17016	19676	0.992324
12977	15872	0.992112
15872	12977	0.992112
12977	11665	0.991179
11665	12977	0.991179
12977	5733	0.991160
5733	12977	0.991160
14277	8872	0.990642
8872	14277	0.990642
15872	5733	0.990108
5733	15872	0.990108
15872	1896	0.990739
1896	15872	0.990739
8872	11041	0.992270
11041	8872	0.992270
17697	6242	0.992310
6242	17697	0.992310
13558	1748	0.991411
1748	13558	0.991411
9228	10585	0.992852
10585	9228	0.992852
8160	2661	0.990366
2661	8160	0.990366
1480	2277	0.991176
2277	1480	0.991176
17016	1443	0.990213
1443	17016	0.990213
1076	14	0.991052
14	1076	0.991052
15534	19901	0.990022
19901	15534	0.990022
15534	10655	0.992944
10655	15534	0.992944
15534	15673	0.990196
15673	15534	0.990196
8103	5896	0.991387
5896	8103	0.991387
8103	7331	0.993312
7331	8103	0.993312
8103	17975	0.994302
17975	8103	0.994302
13126	8366	0.992160
8366	13126	0.992160
13126	9023	0.990702
9023	13126	0.990702
13593	16045	0.990180
16045	13593	0.990180
2080	16355	1.000000
16355	2080	1.000000
8845	19901	0.991316
19901	8845	0.991316
6727	19172	0.991909
19172	6727	0.991909
6727	11884	0.990130
11884	6727	0.990130
3765	4058	0.990250
4058	3765	0.990250
507	19856	0.990886
19856	507	0.990886
507	7651	1.000000
7651	507	1.000000
15340	5896	0.990309
5896	15340	0.990309
18629	7331	0.991003
7331	18629	0.991003
5394	11894	0.990790
11894	5394	0.990790
4510	19984	0.990386
19984	4510	0.990386
4510	14248	0.990107
14248	4510	0.990107
17054	5896	0.991024
5896	17054	0.991024
17932	8366	0.991409
8366	17932	0.991409
17932	17783	0.990278
17783	17932	0.990278
17932	6249	0.991282
6249	17932	0.991282
19901	15673	0.993251
15673	19901	0.993251
9605	4399	0.990147
4399	9605	0.990147
13736	13525	0.993178
13525	13736	0.993178
18439	3637	0.990334
3637	18439	0.990334
4028	19224	0.990160
19224	4028	0.990160
11897	1225	0.990773
1225	11897	0.990773
11897	9575	0.991246
9575	11897	0.991246
1225	7331	0.990664
7331	1225	0.990664
1225	3637	0.992101
3637	1225	0.992101
5237	19224	0.991148
19224	5237	0.991148
18279	11474	0.990137
11474	18279	0.990137
18279	9023	0.991821
9023	18279	0.991821
9318	8505	0.990192
8505	9318	0.990192
9318	19345	0.991468
19345	9318	0.991468
17801	5324	0.990864
5324	17801	0.990864
17801	2668	0.990307
2668	17801	0.990307
8366	15673	0.990220
15673	8366	0.990220
8366	4995	0.991778
4995	8366	0.991778
8366	6249	0.991242
6249	8366	0.991242
13237	15673	0.991037
15673	13237	0.991037
4058	12314	0.990096
12314	4058	0.990096
19856	7651	0.990886
7651	19856	0.990886
5896	3637	0.992949
3637	5896	0.992949
6706	1967	0.992822
1967	6706	0.992822
6706	17975	0.991590
17975	6706	0.991590
6706	10135	0.990239
10135	6706	0.990239
6706	12371	0.990959
12371	6706	0.990959
1967	3637	0.990971
3637	1967	0.990971
4185	4315	0.990570
4315	4185	0.990570
4185	8140	0.990980
8140	4185	0.990980
18096	12314	0.991292
12314	18096	0.991292
370	14430	0.990092
14430	370	0.990092
7331	17975	0.992880
17975	7331	0.992880
7331	3637	0.990231
3637	7331	0.990231
17	4856	0.990021
4856	17	0.990021
1028	19224	0.990869
19224	1028	0.990869
15673	6249	0.990036
6249	15673	0.990036
14835	15855	0.990619
15855	14835	0.990619
16045	15855	0.990268
15855	16045	0.990268
10135	3637	0.990018
3637	10135	0.990018
11884	14743	0.990285
14743	11884	0.990285
19345	16083	0.990266
16083	19345	0.990266
10132	7388	0.990693
7388	10132	0.990693
10132	772	0.990468
772	10132	0.990468
10132	3318	0.990877
3318	10132	0.990877
1944	14859	0.991143
14859	1944	0.991143
8058	8706	0.990964
8706	8058	0.990964
5697	4417	1.000000
4417	5697	1.000000
5697	17144	0.991856
17144	5697	0.991856
7388	9610	0.990217
9610	7388	0.990217
7388	7528	0.991845
7528	7388	0.991845
7388	3318	0.990865
3318	7388	0.990865
1499	7528	0.991632
7528	1499	0.991632
1499	11992	0.990737
11992	1499	0.990737
1499	14454	0.991853
14454	1499	0.991853
1499	14859	0.990475
14859	1499	0.990475
16778	6474	0.990800
6474	16778	0.990800
15828	9281	0.991075
9281	15828	0.991075
6591	8644	0.990416
8644	6591	0.990416
16401	436	0.991053
436	16401	0.991053
15798	1871	0.991387
1871	15798	0.991387
6474	5905	0.992737
5905	6474	0.992737
12987	5905	0.990124
5905	12987	0.990124
7022	772	0.990336
772	7022	0.990336
9768	3234	0.990906
3234	9768	0.990906
9768	9281	0.990446
9281	9768	0.990446
9768	17055	0.990809
17055	9768	0.990809
8644	2956	0.992269
2956	8644	0.992269
8644	14454	0.991427
14454	8644	0.991427
8644	14859	0.991226
14859	8644	0.991226
8706	14454	0.991527
14454	8706	0.991527
3234	3760	0.993289
3760	3234	0.993289
14723	15499	0.990022
15499	14723	0.990022
7528	2956	0.990924
2956	7528	0.990924
7528	3318	0.992748
3318	7528	0.992748
7528	14454	0.990482
14454	7528	0.990482
7528	14859	0.993064
14859	7528	0.993064
7528	17055	0.990228
17055	7528	0.990228
9578	18284	0.990297
18284	9578	0.990297
11992	11672	0.991282
11672	11992	0.991282
11992	14859	0.990826
14859	11992	0.990826
4214	11672	0.990373
11672	4214	0.990373
2956	14859	0.994551
14859	2956	0.994551
13678	16155	0.990731
16155	13678	0.990731
12744	5642	0.993851
5642	12744	0.993851
5103	8271	0.990493
8271	5103	0.990493
916	6527	0.992389
6527	916	0.992389
3318	14454	0.991356
14454	3318	0.991356
3318	14859	0.990757
14859	3318	0.990757
3318	17055	0.990285
17055	3318	0.990285
14454	9281	0.990069
9281	14454	0.990069
14454	17055	0.990441
17055	14454	0.990441
14454	15211	0.991373
15211	14454	0.991373
14859	14979	0.990829
14979	14859	0.990829
14859	17055	0.990143
17055	14859	0.990143
5642	9281	0.991001
9281	5642	0.991001
9281	5905	0.990665
5905	9281	0.990665
9281	17055	0.990126
17055	9281	0.990126
6331	4242	0.990267
4242	6331	0.990267
4417	17144	0.991856
17144	4417	0.991856
16163	9849	0.990706
9849	16163	0.990706
14669	16969	0.992459
16969	14669	0.992459
14669	16470	0.990455
16470	14669	0.990455
14669	8920	0.991737
8920	14669	0.991737
3289	14335	0.990669
14335	3289	0.990669
3289	2747	0.990265
2747	3289	0.990265
16326	3205	0.990374
3205	16326	0.990374
2494	7223	0.990443
7223	2494	0.990443
4794	18597	0.992694
18597	4794	0.992694
4794	8884	0.992061
8884	4794	0.992061
7909	3106	0.991353
3106	7909	0.991353
3743	3106	0.991630
3106	3743	0.991630
3743	17227	0.990578
17227	3743	0.990578
16706	7477	0.993033
7477	16706	0.993033
11676	16234	1.000000
16234	11676	1.000000
15982	5463	0.990482
5463	15982	0.990482
1468	7192	0.992667
7192	1468	0.992667
1468	13339	0.990077
13339	1468	0.990077
286	7935	0.990924
7935	286	0.990924
18795	16651	0.991346
16651	18795	0.991346
18795	435	0.990041
435	18795	0.990041
7446	15155	0.992301
15155	7446	0.992301
7446	12189	0.991169
12189	7446	0.991169
9849	14977	0.990089
14977	9849	0.990089
14900	7992	0.990388
7992	14900	0.990388
10633	17788	1.000000
17788	10633	1.000000
1014	14977	0.992695
14977	1014	0.992695
1014	73	0.991322
73	1014	0.991322
14335	8719	0.990252
8719	14335	0.990252
4503	7496	0.990195
7496	4503	0.990195
5902	3106	0.990193
3106	5902	0.990193
11684	9804	0.992738
9804	11684	0.992738
11684	11815	0.990151
11815	11684	0.990151
8516	11168	0.990174
11168	8516	0.990174
8516	13016	0.991673
13016	8516	0.991673
18769	14977	0.992361
14977	18769	0.992361
18480	2017	0.990404
2017	18480	0.990404
18480	10305	0.991898
10305	18480	0.991898
4083	13590	0.992504
13590	4083	0.992504
9553	3750	0.990184
3750	9553	0.990184
3913	14868	0.990502
14868	3913	0.990502
14728	8815	0.990570
8815	14728	0.990570
3375	18495	0.992760
18495	3375	0.992760
3211	8481	0.990791
8481	3211	0.990791
7192	12189	0.991719
12189	7192	0.991719
7192	3906	0.990192
3906	7192	0.990192
7192	7477	0.991745
7477	7192	0.991745
495	7992	0.991880
7992	495	0.991880
14977	8593	0.991134
8593	14977	0.991134
14977	13370	0.990439
13370	14977	0.990439
3087	6993	0.993620
6993	3087	0.993620
4005	6158	0.992626
6158	4005	0.992626
4751	6267	0.990995
6267	4751	0.990995
13339	7477	0.990293
7477	13339	0.990293
5463	17931	0.990572
17931	5463	0.990572
5463	3106	0.990727
3106	5463	0.990727
5463	17227	0.994447
17227	5463	0.994447
4236	8815	0.990357
8815	4236	0.990357
6158	2977	0.991689
2977	6158	0.991689
7223	17664	0.990016
17664	7223	0.990016
10246	11512	0.991199
11512	10246	0.991199
3111	12515	0.990973
12515	3111	0.990973
3111	11462	0.990464
11462	3111	0.990464
12515	11462	0.991707
11462	12515	0.991707
9579	3906	0.993171
3906	9579	0.993171
6947	16256	1.000000
16256	6947	1.000000
16470	8927	0.991125
8927	16470	0.991125
16371	14938	0.990135
14938	16371	0.990135
9797	14938	0.990559
14938	9797	0.990559
4091	4662	0.991395
4662	4091	0.991395
4091	11783	0.992850
11783	4091	0.992850
18499	10745	0.992035
10745	18499	0.992035
10065	7034	0.990049
7034	10065	0.990049
10065	11199	0.990424
11199	10065	0.990424
10065	3274	0.990925
3274	10065	0.990925
10065	11355	0.990838
11355	10065	0.990838
10229	3625	0.990422
3625	10229	0.990422
4025	18383	0.992011
18383	4025	0.992011
672	13336	0.990814
13336	672	0.990814
672	2513	0.992313
2513	672	0.992313
7034	11355	0.992701
11355	7034	0.992701
18803	1233	0.992292
1233	18803	0.992292
11510	10745	0.990012
10745	11510	0.990012
10745	6481	0.990510
6481	10745	0.990510
17795	11199	0.990534
11199	17795	0.990534
17795	3274	0.993473
3274	17795	0.993473
15728	5376	0.990975
5376	15728	0.990975
13658	14862	0.990030
14862	13658	0.990030
12272	4335	0.990083
4335	12272	0.990083
889	8041	0.992600
8041	889	0.992600
889	9470	0.990109
9470	889	0.990109
889	323	0.990463
323	889	0.990463
889	14597	0.991583
14597	889	0.991583
9128	3493	0.991440
3493	9128	0.991440
17486	955	0.992282
955	17486	0.992282
4922	1205	0.990318
1205	4922	0.990318
918	19590	0.990507
19590	918	0.990507
918	955	0.992182
955	918	0.992182
19590	13430	0.991344
13430	19590	0.991344
5071	4268	1.000000
4268	5071	1.000000
10392	8731	1.000000
8731	10392	1.000000
8120	10335	0.990585
10335	8120	0.990585
18731	19412	0.990240
19412	18731	0.990240
6930	134	0.992203
134	6930	0.992203
17244	3485	0.992891
3485	17244	0.992891
16239	18354	0.990884
18354	16239	0.990884
16239	11947	0.991000
11947	16239	0.991000
3084	9148	0.992054
9148	3084	0.992054
242	7720	0.991312
7720	242	0.991312
7145	18740	0.990891
18740	7145	0.990891
3485	9239	0.990121
9239	3485	0.990121
1862	7859	0.991696
7859	1862	0.991696
16861	4840	0.994984
4840	16861	0.994984
16861	5135	0.992256
5135	16861	0.992256
16861	9185	0.993519
9185	16861	0.993519
16861	35	0.990052
35	16861	0.990052
16861	296	0.990782
296	16861	0.990782
16861	17421	0.992201
17421	16861	0.992201
19305	4840	0.994098
4840	19305	0.994098
19305	35	0.991992
35	19305	0.991992
19305	16432	0.993073
16432	19305	0.993073
19305	5666	0.993267
5666	19305	0.993267
4840	5135	0.990178
5135	4840	0.990178
4840	9185	0.991595
9185	4840	0.991595
4840	35	0.990685
35	4840	0.990685
4840	16432	0.994057
16432	4840	0.994057
4840	5666	0.991684
5666	4840	0.991684
4840	6464	0.991381
6464	4840	0.991381
4840	17421	0.994138
17421	4840	0.994138
1561	4396	0.992374
4396	1561	0.992374
4396	18193	0.990922
18193	4396	0.990922
5135	5666	0.990097
5666	5135	0.990097
9185	17421	0.990625
17421	9185	0.990625
10412	529	0.990916
529	10412	0.990916
18201	5666	0.994458
5666	18201	0.994458
6464	17421	0.991146
17421	6464	0.991146
14634	5702	0.992907
5702	14634	0.992907
1734	5223	0.991116
5223	1734	0.991116
1734	61	0.991610
61	1734	0.991610
7132	11867	0.991435
11867	7132	0.991435
1492	15928	0.992179
15928	1492	0.992179
1585	7232	0.990017
7232	1585	0.990017
8195	61	0.990184
61	8195	0.990184
3080	13585	0.990560
13585	3080	0.990560
7217	9384	0.990044
9384	7217	0.990044
12217	15953	0.992387
15953	12217	0.992387
3121	13328	0.990574
13328	3121	0.990574
14437	9536	0.991615
9536	14437	0.991615
2967	1826	0.990496
1826	2967	0.990496
4973	11782	0.990158
11782	4973	0.990158
14201	18880	0.990188
18880	14201	0.990188
13585	2515	0.990827
2515	13585	0.990827
8251	4137	0.992121
4137	8251	0.992121
18880	2515	0.993902
2515	18880	0.993902
17791	15953	0.990112
15953	17791	0.990112
14797	19543	0.991094
19543	14797	0.991094
3764	6642	0.990133
6642	3764	0.990133
19406	19583	0.990588
19583	19406	0.990588
195	4591	0.992917
4591	195	0.992917
195	14943	0.991763
14943	195	0.991763
9832	10700	0.990957
10700	9832	0.990957
9832	15746	0.991113
15746	9832	0.991113
7064	17978	0.990619
17978	7064	0.990619
18561	2286	0.992004
2286	18561	0.992004
3640	5061	0.992376
5061	3640	0.992376
3640	13483	0.990776
13483	3640	0.990776
3640	429	0.993382
429	3640	0.993382
3640	13519	0.990425
13519	3640	0.990425
3640	9298	0.991287
9298	3640	0.991287
14164	18826	0.991361
18826	14164	0.991361
15047	18979	0.991779
18979	15047	0.991779
15047	5876	0.990522
5876	15047	0.990522
6091	19583	0.992724
19583	6091	0.992724
13824	4467	0.990554
4467	13824	0.990554
19516	18288	0.992823
18288	19516	0.992823
19516	9048	0.990715
9048	19516	0.990715
10567	2441	0.990496
2441	10567	0.990496
10700	5061	0.991500
5061	10700	0.991500
10700	429	0.990403
429	10700	0.990403
10700	15746	0.990089
15746	10700	0.990089
9022	13483	0.991149
13483	9022	0.991149
9022	9298	0.990971
9298	9022	0.990971
5517	17673	0.991507
17673	5517	0.991507
6939	10732	0.990288
10732	6939	0.990288
6939	2286	0.990089
2286	6939	0.990089
6961	7811	0.992520
7811	6961	0.992520
18979	17978	0.991202
17978	18979	0.991202
10901	19241	0.990373
19241	10901	0.990373
6642	10539	0.992285
10539	6642	0.992285
6642	9048	0.991509
9048	6642	0.991509
7551	5876	0.992338
5876	7551	0.992338
10732	11953	0.992339
11953	10732	0.992339
10732	5876	0.991220
5876	10732	0.991220
10732	10356	0.990559
10356	10732	0.990559
10732	5322	0.990046
5322	10732	0.990046
19613	5876	0.990021
5876	19613	0.990021
10542	17978	0.991824
17978	10542	0.991824
6443	10539	0.990866
10539	6443	0.990866
5532	5322	0.991139
5322	5532	0.991139
4591	14943	0.993674
14943	4591	0.993674
11953	2220	0.990964
2220	11953	0.990964
11953	13483	0.993363
13483	11953	0.993363
11953	429	0.992388
429	11953	0.992388
11953	5322	0.994092
5322	11953	0.994092
11953	4090	0.994710
4090	11953	0.994710
5061	429	0.994523
429	5061	0.994523
9586	15134	0.990175
15134	9586	0.990175
9586	5368	0.990522
5368	9586	0.990522
13483	429	0.991950
429	13483	0.991950
13483	13519	0.990927
13519	13483	0.990927
13483	4090	0.992220
4090	13483	0.992220
15494	429	0.990949
429	15494	0.990949
15494	9298	0.992314
9298	15494	0.992314
4447	4090	0.990433
4090	4447	0.990433
5876	19600	0.991664
19600	5876	0.991664
429	8229	0.990034
8229	429	0.990034
5322	4090	0.994456
4090	5322	0.994456
10986	18826	0.990117
18826	10986	0.990117
19184	19600	0.990872
19600	19184	0.990872
8229	9298	0.990453
9298	8229	0.990453
19653	13645	0.990718
13645	19653	0.990718
18522	13190	0.990093
13190	18522	0.990093
16079	2856	0.991944
2856	16079	0.991944
10849	15727	0.991236
15727	10849	0.991236
16817	19977	0.990900
19977	16817	0.990900
12250	13365	0.990834
13365	12250	0.990834
12250	15129	0.990801
15129	12250	0.990801
12390	9837	0.990422
9837	12390	0.990422
196	8091	0.990441
8091	196	0.990441
4860	3298	0.990340
3298	4860	0.990340
16555	14267	0.992451
14267	16555	0.992451
16555	16166	0.992530
16166	16555	0.992530
15989	17473	0.992627
17473	15989	0.992627
8325	15659	0.991399
15659	8325	0.991399
8325	6540	0.990826
6540	8325	0.990826
8325	16166	0.991149
16166	8325	0.991149
16943	14554	0.990361
14554	16943	0.990361
13898	15129	0.991691
15129	13898	0.991691
17473	14267	0.990111
14267	17473	0.990111
12385	14267	0.990525
14267	12385	0.990525
12385	16166	0.991225
16166	12385	0.991225
9689	12821	0.992974
12821	9689	0.992974
17770	9086	0.992229
9086	17770	0.992229
2871	15659	0.990891
15659	2871	0.990891
2871	14267	0.990270
14267	2871	0.990270
2871	17245	0.992537
17245	2871	0.992537
7968	19190	0.990632
19190	7968	0.990632
15659	14267	0.990100
14267	15659	0.990100
15659	16166	0.993889
16166	15659	0.993889
6445	6540	0.990252
6540	6445	0.990252
6445	7309	0.991014
7309	6445	0.991014
14554	7749	0.991477
7749	14554	0.991477
12600	9224	0.990220
9224	12600	0.990220
12600	11154	0.993138
11154	12600	0.993138
1457	10233	0.990605
10233	1457	0.990605
3246	4288	0.991886
4288	3246	0.991886
14267	11418	0.993403
11418	14267	0.993403
14267	16166	0.993971
16166	14267	0.993971
11418	16166	0.990525
16166	11418	0.990525
1354	348	0.990177
348	1354	0.990177
6540	7309	0.990002
7309	6540	0.990002
3261	16516	1.000000
16516	3261	1.000000
14067	7255	0.990751
7255	14067	0.990751
17543	13831	1.000000
13831	17543	1.000000
9233	7773	0.990113
7773	9233	0.990113
18315	6271	0.991343
6271	18315	0.991343
18514	17440	0.991258
17440	18514	0.991258
6905	3591	0.990384
3591	6905	0.990384
4345	6333	0.990353
6333	4345	0.990353
9528	19048	0.990319
19048	9528	0.990319
10102	12261	0.990280
12261	10102	0.990280
10102	18252	0.994949
18252	10102	0.994949
3591	18252	0.990387
18252	3591	0.990387
12898	1781	0.991802
1781	12898	0.991802
1781	4119	0.991047
4119	1781	0.991047
12339	4761	0.991071
4761	12339	0.991071
1872	17538	0.990446
17538	1872	0.990446
18394	4986	0.990303
4986	18394	0.990303
16176	14323	0.991679
14323	16176	0.991679
16176	18910	0.990721
18910	16176	0.990721
14323	5468	0.990133
5468	14323	0.990133
14323	18910	0.992739
18910	14323	0.992739
3665	9203	0.991554
9203	3665	0.991554
4654	3458	0.992435
3458	4654	0.992435
3631	919	0.990256
919	3631	0.990256
3458	9993	0.990403
9993	3458	0.990403
1066	6209	0.990448
6209	1066	0.990448
2285	9512	0.990575
9512	2285	0.990575
2285	7009	0.990394
7009	2285	0.990394
2285	10108	0.993014
10108	2285	0.993014
2285	12025	0.992666
12025	2285	0.992666
11646	9897	0.993381
9897	11646	0.993381
11646	15215	0.990419
15215	11646	0.990419
11646	5349	0.993060
5349	11646	0.993060
7733	12655	0.991562
12655	7733	0.991562
7078	12582	0.990922
12582	7078	0.990922
7078	3374	0.991479
3374	7078	0.991479
17700	3374	0.990011
3374	17700	0.990011
17700	3201	0.990667
3201	17700	0.990667
17700	401	0.990489
401	17700	0.990489
4553	6816	0.990462
6816	4553	0.990462
10792	7850	0.990454
7850	10792	0.990454
10792	3374	0.992935
3374	10792	0.992935
10792	15215	0.990457
15215	10792	0.990457
12582	12319	0.990718
12319	12582	0.990718
12582	3374	0.993239
3374	12582	0.993239
12582	3201	0.990968
3201	12582	0.990968
12582	13007	0.991217
13007	12582	0.991217
12582	18449	0.990129
18449	12582	0.990129
18991	904	0.991162
904	18991	0.991162
18991	11059	0.990341
11059	18991	0.990341
7287	19445	0.990672
19445	7287	0.990672
7287	4899	0.991913
4899	7287	0.991913
9377	2979	0.990878
2979	9377	0.990878
11178	2602	0.991590
2602	11178	0.991590
17161	16697	0.990499
16697	17161	0.990499
17161	3201	0.990221
3201	17161	0.990221
17161	13007	0.992143
13007	17161	0.992143
17161	5997	0.990745
5997	17161	0.990745
17161	18013	0.990161
18013	17161	0.990161
9897	15215	0.990251
15215	9897	0.990251
9897	5349	0.991726
5349	9897	0.991726
10270	4899	0.990280
4899	10270	0.990280
10270	13007	0.990889
13007	10270	0.990889
10270	18148	0.990953
18148	10270	0.990953
13284	2409	0.991827
2409	13284	0.991827
12655	3374	0.990405
3374	12655	0.990405
12655	13007	0.990406
13007	12655	0.990406
19445	18945	0.990535
18945	19445	0.990535
19445	5997	0.992779
5997	19445	0.992779
19445	777	0.993049
777	19445	0.993049
12319	18449	0.992542
18449	12319	0.992542
4675	3201	0.994652
3201	4675	0.994652
9362	3374	0.993583
3374	9362	0.993583
7850	3648	0.990572
3648	7850	0.990572
7850	5764	0.991473
5764	7850	0.991473
5014	11394	0.990656
11394	5014	0.990656
5014	9162	0.993354
9162	5014	0.993354
9966	3374	0.992293
3374	9966	0.992293
9966	16697	0.990479
16697	9966	0.990479
9966	3201	0.990901
3201	9966	0.990901
9966	17073	0.990346
17073	9966	0.990346
9966	2979	0.990669
2979	9966	0.990669
9966	19621	0.990290
19621	9966	0.990290
4899	3648	0.991826
3648	4899	0.991826
4899	13007	0.990026
13007	4899	0.990026
19627	3374	0.990179
3374	19627	0.990179
10923	7423	0.991884
7423	10923	0.991884
10669	18148	0.991479
18148	10669	0.991479
13553	14043	0.990236
14043	13553	0.990236
904	17062	0.990424
17062	904	0.990424
904	1453	0.991233
1453	904	0.991233
7423	5997	0.990868
5997	7423	0.990868
3374	3648	0.991287
3648	3374	0.991287
3374	3201	0.992527
3201	3374	0.992527
3374	17073	0.991972
17073	3374	0.991972
3374	5764	0.990589
5764	3374	0.990589
3374	2979	0.991448
2979	3374	0.991448
1788	6816	0.990691
6816	1788	0.990691
1788	16465	0.990004
16465	1788	0.990004
7793	10487	0.990910
10487	7793	0.990910
15215	5349	0.992815
5349	15215	0.992815
5349	18148	0.990387
18148	5349	0.990387
5349	12182	0.991959
12182	5349	0.991959
16697	3201	0.990762
3201	16697	0.990762
16697	12085	0.991786
12085	16697	0.991786
3648	17062	0.990031
17062	3648	0.990031
3648	2979	0.993092
2979	3648	0.993092
17062	5898	0.990069
5898	17062	0.990069
17062	2979	0.991918
2979	17062	0.991918
3201	13007	0.992260
13007	3201	0.992260
3201	18623	0.990755
18623	3201	0.990755
3201	12589	0.990979
